id,high,mean,low
air minum nuri pop mie pop ice ko boy es kopi susu joyo boyo surya mie taro french fried 2000 wafer superstar kapal api better kris bee glico wings komo milkita wafer selamat kul kul jajan miku sari roti hura indomie zylufc es krim magnus jajan ribut sukr,0.00114977854108289,0.000383259513694296,0
"air minum orchid pandaan- jatim, prigen pandaan",0.000126160256629193,4.87091036631663e-05,0
air space,8.25090077338951e-05,2.55990885676043e-05,0
air us,9.33128845691898e-06,3.69555978491842e-06,0
"airatu, melody lestari madani",4.10959736833342e-06,1.44818404804264e-06,0
airon,4.88169675315232e-06,1.38487851153258e-06,0
"airplus, airplus",2.00675040855395e-05,7.515575542454e-06,0
airwaves (wrigley),1.076935042868e-05,3.58978347622666e-06,0
"airways, mars wrigley",2.62123271460881e-05,1.11707584108157e-05,0
aitschler,7.17956695245332e-06,2.39318898415111e-06,0
"aiyara planet, fit me",6.98586765256506e-06,2.32862255085502e-06,0
ajanta pharma ltd.,6.3302490953019e-06,2.1100830317673e-06,0
ajc international,8.59763908830635e-07,2.86587969610212e-07,0
aje,2.67558528428094e-05,8.91861761426979e-06,0
aje (big cola y cifrut),0.000922640686345788,0.000261742038679657,0
aje group,6.77257525083611e-05,2.80596338076073e-05,0
"aje group, cielo",0.000177780207974536,7.16395601162723e-05,8.79342311567376e-07
"aje group, cifrut",6.4836753372281e-05,2.54899109563849e-05,0
ajethai,6.99194760700593e-05,2.33064920233531e-05,0
"ajethai co., ltd.",9.30638359749891e-05,3.06164680164971e-05,0
ajinomoto,9.39586805516717e-06,3.13195601838906e-06,0
"ajinomoto co., inc.",0.000150808889025669,6.13521619968677e-05,8.58576903333639e-06
ajinomoto do brasil industria e comercio de alimentos ltda,1.23298861026771e-05,3.08247152566928e-06,0
ajinomoto philippines corp,1.712191948132e-06,5.70730649377333e-07,0
ajisen,1.01108899304141e-06,2.86833756891181e-07,0
ak's water company,9.97112528303455e-06,3.32370842767818e-06,0
ak foods vellore,9.15042846881305e-07,4.57521423440653e-07,0
ak gida san,6.65127266559729e-07,2.21709088853243e-07,0
"akasha wira international, makarizo",2.49977657501669e-05,9.88050211145374e-06,5.04712579381767e-07
akboriya bread and biscuit factory,5.14535631592488e-06,1.71511877197496e-06,0
aki,6.51099598705614e-07,2.17033199568538e-07,0
"aki, chifles",1.75909636169772e-05,4.56051580392071e-06,0
akij group,1.83056245156773e-05,5.19308496898649e-06,0
akira,3.3683707596751e-05,9.55566172957477e-06,0
akita,1.06174019217497e-05,3.53913397391658e-06,0
akkond,1.2946380407811e-05,4.31546013593699e-06,0
aklilan ice,1.7054013851649e-05,5.68467128388301e-06,0
aknaz koy,6.65127266559729e-07,2.21709088853243e-07,0
akofa water,1.84132391189265e-05,4.60330977973163e-06,0
akogate still water,4.85645925268805e-07,1.61881975089602e-07,0
akosombo ice,8.36817749462345e-06,2.78939249820782e-06,0
akr & sons,4.26512428676199e-06,1.42170809558733e-06,0
aks nivaas sdn bhd,1.29006040707856e-06,6.45030203539281e-07,0
akshara milk products private limited,4.63947508978834e-07,1.15986877244709e-07,0
aktif,1.29006040707856e-06,6.45030203539281e-07,0
akumal srl,1.17901819225071e-06,3.93006064083569e-07,0
akums drugs & pharmaceuticals,8.3221937302673e-07,2.77406457675577e-07,0
akva plast,2.55861980737248e-05,6.3965495184312e-06,0
akvilė,7.08065925457228e-06,2.00869766087157e-06,0
akvile still,1.58840815029871e-05,5.29469383432903e-06,0
"akyudum, akyudum.com",2.66050906623892e-06,8.86836355412972e-07,0
akzonobel,2.58012081415712e-06,1.29006040707856e-06,0
al-rawdatain water bottling company,1.04445604951166e-05,2.96299588513946e-06,0
al adwak almaghribia,2.47739378174161e-06,8.25797927247203e-07,0
al ahram beverage company,1.98485555213719e-06,6.61618517379064e-07,0
al capone,6.41114684731854e-06,2.13704894910618e-06,0
"al fakher, al fakher",1.67880705791437e-05,5.38398461049008e-06,0
al faysal industrial group,2.61114012377915e-06,7.40748971284866e-07,0
al halabi,1.31183899299841e-05,4.64806261907711e-06,0
al hamama,3.23659510195275e-05,1.07886503398425e-05,0
"al hani, keo group",1.22176565512275e-05,4.98634497208981e-06,0
al hatim ltd,2.79598766632668e-05,9.31995888775558e-06,0
al hatim traders,9.0604253239382e-05,4.93668725471983e-05,7.27061218554602e-06
"al hayi sari, comoros",8.36120401337793e-05,2.78706800445931e-05,0
al hijra,2.47739378174161e-06,8.25797927247203e-07,0
al kazzi,5.48339425993621e-05,1.55557283969822e-05,0
al marai,2.61114012377915e-05,7.40748971284866e-06,0
al premium foods,3.16512454765095e-06,1.05504151588365e-06,0
al ramah national general trading and contracting,0.000117501305570062,3.3333703707819e-05,0
al sanabil natural co.,2.61114012377915e-06,7.40748971284866e-07,0
al tibah,9.7129185053761e-07,3.23763950179203e-07,0
al wafra,2.61114012377915e-06,7.40748971284866e-07,0
al waha,1.14667940754897e-05,3.82226469182991e-06,0
al watania,2.61114012377915e-05,7.40748971284866e-06,0
ala deedo,4.73089735923938e-05,1.57696578641313e-05,0
alabason beverage,2.10523172479694e-06,5.97228858098423e-07,0
alacam,6.65127266559729e-07,2.21709088853243e-07,0
"alacor sa, zupay",3.53705457675212e-06,1.17901819225071e-06,0
aladdin group,0.000133779264214047,4.45930880713489e-05,0
aladinmall,1.70735664864053e-06,4.84356496068236e-07,0
alain,7.36345281425914e-05,2.48966984755575e-05,0
alapson,1.8325926604664e-06,6.10864220155465e-07,0
alara,6.65127266559729e-07,2.21709088853243e-07,0
alaska corporation,2.15338295655025e-05,7.80719654792721e-06,0
alaska food,4.13413089388001e-05,1.49488804309553e-05,0
alaska milk corporation,1.27896046093735e-06,4.26320153645783e-07,0
"alaska, alaska powdered milk",8.89054262997193e-06,3.48143017890941e-06,0
alazanskaya dolina,1.05615208590037e-05,3.52050695300123e-06,0
albal,0.000313545150501672,0.000104515050167224,0
albane,5.57413600891862e-05,1.85804533630621e-05,0
albanese candy,9.80067869699977e-06,2.45016967424994e-06,0
albanese confector co,8.52097224293292e-06,2.84032408097764e-06,0
albani bryggerierne,1.34677111624879e-05,4.48923705416265e-06,0
albert,3.32968301417705e-06,1.10989433805902e-06,0
albert's candy,0.000111482720178372,3.71609067261241e-05,0
albert hazelnut waffer,4.31546013593699e-05,1.07886503398425e-05,0
alberto's pizza,1.8917642830174e-06,6.30588094339132e-07,0
albertsons-safeway,8.24571476980712e-05,2.60665377338476e-05,0
albión latinoamericana sa,2.10147908357627e-06,5.96164279028729e-07,0
alcampo,5.48339425993621e-05,1.55557283969822e-05,0
alcl marketing,5.1718787711616e-06,1.7239595903872e-06,0
alcoholera de zapopan,5.35117056856187e-05,1.78372352285396e-05,0
alcoholes de guadalajara,5.61395126612517e-05,1.59261028826246e-05,0
alcon,2.52413706064239e-05,6.31034265160598e-06,0
"alcon laboratories, inc.",2.49898999154508e-06,8.32996663848361e-07,0
alcosa,0.00011120912696536,4.39833660537788e-05,0
aldag,6.65127266559729e-07,2.21709088853243e-07,0
aldaris,2.44718166245208e-05,8.15727220817359e-06,0
aldi,0.00026787341021498,8.28319042857168e-05,1.6158109763324e-06
"aldi-süd, farmer",0.000298780440044467,0.000152373407731208,3.18747028175823e-05
aldi (aqueo spring water),5.86751158833539e-06,1.9558371961118e-06,0
aldi einkauf gmbh & co. ohg,6.19348445435402e-06,2.06449481811801e-06,0
aldi foodie fresh,2.38891543239369e-05,7.96305144131231e-06,0
aldi incorporated,2.78706800445931e-05,9.29022668153103e-06,0
aldi snackrite,4.18060200668896e-05,1.39353400222965e-05,0
aldor,1.87319987771236e-05,7.18570516384714e-06,0
ale wings food,3.41564078844375e-05,1.13854692948125e-05,0
"aleks, polyana kvasova",8.90643371042514e-05,2.66015233941107e-05,0
alen,4.91835530198702e-06,1.63945176732901e-06,0
"alen, allen",3.64591658750218e-05,1.68912673635927e-05,4.47242852943976e-06
"alen, sultan, sultan",8.27752834898097e-05,3.12602008625014e-05,0
"alenter food inc, regal international snack food corp",8.92752944221747e-05,5.34458440517369e-05,1.20768716123041e-05
alepa dairy food,9.15042846881305e-07,4.57521423440653e-07,0
alesayi beverages corporation,7.83342037133744e-05,2.2222469138546e-05,0
alete gmbh,9.7129185053761e-07,3.23763950179203e-07,0
alex coulombe ltã©e,5.23939677078512e-06,1.74646559026171e-06,0
alex sweets gmbh,9.7129185053761e-07,3.23763950179203e-07,0
alexvian,1.6942026893899e-05,5.64734229796633e-06,0
"alexx ðšð¾ð½ñœñðº, ð’ð¸ñ€ð¾ð±ð½ð¸ðº ð”ñ–ð¼ ðœð°ñ€ð¾ñ‡ð½ð¸ñ… ðšð¾ð½ñœñðºñ–ð² ð¢ð°ð²ñ€ñ–ñ",1.2386968908708e-06,4.12898963623601e-07,0
alfa sa,6.65127266559729e-07,2.21709088853243e-07,0
alfaisal,5.742866286115e-05,2.02114120949364e-05,0
alfajores guaymallén,5.89509096125353e-06,1.96503032041784e-06,0
"alfajores guaymallén, guaymallen, hugo basiotta",3.96038839794961e-06,1.59191131017947e-06,0
alfajores jorgito s.a.,2.35803638450141e-06,7.86012128167138e-07,0
"alfajores jorgito s.a., jorgito",5.57077207695257e-06,2.45387020119953e-06,0
alfamart,0.0002553594208227,0.000110880558986762,1.89584135481408e-05
alfi,2.90824487421841e-05,9.69414958072803e-06,0
alfred ritter gmbh&co,0.000270190602405974,0.000109193699806046,1.56217735831939e-05
"alfred ritter gmbh&co, alfred ritter gmbh&co",0.00011009166689719,6.01537616228448e-05,2.2674269486056e-05
"algida - unilever hellas, cocktail",1.82014299179287e-05,6.32575265038425e-06,1.15986877244709e-07
alham,3.94241446603281e-06,1.31413815534427e-06,0
alhatin traders,5.83460965419519e-05,1.94486988473173e-05,0
ali shan,5.82401107138736e-06,2.30653903817322e-06,0
aliba sa.,1.88244743265544e-06,6.27482477551814e-07,0
alibaba,1.68629324639555e-05,5.62097748798516e-06,0
alibaba co.,2.50836120401338e-05,8.36120401337793e-06,0
"alibaba, alibaba corn chips",1.3451461498216e-05,4.76392783653692e-06,0
"alicafe, alicafe arabia",9.04758012770115e-06,3.04082082130131e-06,0
alice ice,1.79207564846992e-05,5.08390254885086e-06,0
alicor,2.79155967789341e-06,1.02048854163538e-06,0
alicor spa,1.29552721525965e-05,3.67525451137491e-06,0
alidas,3.99637208775012e-05,1.13372257808514e-05,0
aligo food,7.43218134522482e-05,2.47739378174161e-05,0
alikis greek tavern,2.44718166245208e-05,8.15727220817359e-06,0
alimentaria la pompeya s.a.,1.88244743265544e-06,6.27482477551814e-07,0
alimentos maravilla,2.32794543295905e-05,7.7598181098635e-06,0
alimentos maravilla s.a.,4.66671851909466e-06,1.55557283969822e-06,0
alimentos maravilla sa,3.78266235043728e-05,1.07309570225171e-05,0
alimentos polar,1.86668740763786e-05,6.22229135879288e-06,0
"alimentos sello rojo, sello rojo, sello rojo",2.9316546864552e-05,1.14133021306437e-05,0
alimentos vimag srl,3.53705457675212e-06,1.17901819225071e-06,0
alimentos wilson,0.000792068951128917,0.000333867354944912,1.16158937340932e-05
aliments krispy kernels inc.,3.41855019286321e-06,1.1395167309544e-06,0
aliments ultima,2.12723211647778e-05,7.09077372159259e-06,0
alimex,3.33891674411099e-06,1.112972248037e-06,0
alin,5.94338458301212e-06,1.68606654837224e-06,0
alin food products ltd,1.71511877197496e-06,5.71706257324986e-07,0
aliud pharma gmbh,9.7129185053761e-07,3.23763950179203e-07,0
aliya water supply,6.93488097580168e-05,1.96734212079481e-05,0
aljabri plastic uae,3.20557342365927e-06,1.06852447455309e-06,0
aljabri plastics,2.61114012377915e-06,7.40748971284866e-07,0
alka-seltzer,3.91167439222359e-06,1.30389146407453e-06,0
alkad laboratories,3.17296972815367e-05,1.05765657605122e-05,0
alko,1.02907126318498e-05,3.43023754394992e-06,0
"alko beverages ltd, dompo, dompo, tanzania winery",2.50066028827122e-05,1.33167749388775e-05,2.94667982850323e-06
alko vintage limited,5.31573235287603e-06,1.77191078429201e-06,0
all day,2.26266664006959e-05,6.85729403597928e-06,0
all good,1.85289839631644e-06,6.17632798772146e-07,0
all marketing co.,8.43146623197774e-06,2.81048874399258e-06,0
all mighty,2.86926035847822e-07,7.17315089619554e-08,0
all natural bakery au,1.5318236360387e-05,5.10607878679568e-06,0
all nice,7.25933991859169e-05,2.4197799728639e-05,0
all purpose,4.91835530198702e-06,1.63945176732901e-06,0
"alladdin, tradepoint enterprise sdn bhd",0.000127408823060997,3.92433253350861e-05,0
alladin,1.65842063075265e-05,5.52806876917549e-06,0
allblue,1.2946380407811e-05,4.31546013593699e-06,0
allegra,2.31123604379676e-05,8.594786036286e-06,0
alleins,0.00133779264214047,0.000445930880713489,0
alleluia natural drink,4.42001974275485e-06,1.47333991425162e-06,0
allergan,1.42727781408441e-05,5.43887600359365e-06,0
allergy syrup,8.16723224749981e-07,2.7224107491666e-07,0
allguard,0.000178372352285396,4.45930880713489e-05,0
alliance,2.82632248339536e-05,7.06580620848839e-06,0
alliance cosmetics,2.36917232964664e-06,7.89724109882213e-07,0
allied blenders and distillers,3.13399286472064e-08,8.89075989991672e-09,0
allwin,1.90611118170782e-06,5.40740760768176e-07,0
"allyen industries ltd, allyen industries ltd",0.000114030666988282,5.47764798008854e-05,0
almarai and pepsico,6.61618517379064e-07,2.20539505793021e-07,0
almare seafood,9.7129185053761e-07,3.23763950179203e-07,0
almdudler-limonade a. & s. klein gmbh & co kg,2.58472989098411e-05,1.02955007629911e-05,6.20962382752498e-07
almighty,1.58938964056122e-06,4.50890678173397e-07,0
alnatura,8.33165912287127e-06,2.36359124053086e-06,0
aloevera,2.25978486848052e-06,7.5326162282684e-07,0
aloi,1.72106535165881e-05,4.88245489832288e-06,0
"alois pöschl gmbh & co. kg, pöschl tabak gmbh & co. kg, pueblo",3.17414603495096e-05,1.35036973697074e-05,8.01315776693528e-07
alomo,2.59262139949703e-06,8.64207133165677e-07,0
alpen food industry,6.37645259078812e-05,3.26731699476056e-05,4.76629021052462e-06
alpenhain,6.47319020390549e-06,2.1577300679685e-06,0
alpenliebe,4.84671477234912e-05,2.22385785915694e-05,0
alpenrose,7.26591869042405e-06,2.5489022771732e-06,0
alpha protech,4.56065673456978e-05,1.52021891152326e-05,0
alpha water co ltd,1.24639066037932e-06,4.15463553459773e-07,0
alpi fresh kids,1.34226686502388e-06,4.47422288341294e-07,0
alpine start,3.03010790971794e-06,7.57526977429484e-07,0
alpura classic,4.14605157688162e-06,1.38201719229387e-06,0
alrawdatain,7.52420475732843e-05,2.73763242692653e-05,0
alropure,1.36206710540511e-05,5.39432516992124e-06,0
alseedawi,1.28222936946371e-05,4.27409789821236e-06,0
alta convenience,4.6051943979933e-06,1.3064381270903e-06,0
alta kouzina,1.33025453311946e-06,4.43418177706486e-07,0
alta sera,2.20515270682495e-05,7.35050902274983e-06,0
altacoppo industria e comercio de produtos descartaveis ltda.,1.87541024599131e-05,6.2513674866377e-06,0
altadis,2.67938583155974e-05,7.6010945576163e-06,0
altadis u.s.a,1.59261028826246e-05,5.30870096087487e-06,0
altapharma,2.49949773686138e-05,7.09077372159259e-06,0
alteã±a,4.91835530198702e-06,1.63945176732901e-06,0
alteco group company,8.52700692582452e-06,2.84233564194151e-06,0
alternative baking company,3.03010790971794e-06,7.57526977429484e-07,0
altes tramdepot (bern),1.08763629442315e-05,2.71909073605786e-06,0
alteza,8.27500603385857e-05,2.06875150846464e-05,0
altino kuk yogurt,6.65127266559729e-07,2.21709088853243e-07,0
altira,6.08087564609304e-05,1.52021891152326e-05,0
"alu aksara pratama, budi starch & sweetener tbk (budi), cv bumi waras, jaya utama santikah, sungai budi, tunas baru",0.000118798721592969,5.96649437613555e-05,1.93032741222865e-05
alu can,0.000278706800445931,0.000111482720178372,0
alufix,5.09311919596625e-06,1.69770639865542e-06,0
alumpy nut,2.93814271871971e-07,8.33515664885027e-08,0
alupinar,6.65127266559729e-07,2.21709088853243e-07,0
alvana,9.7129185053761e-07,3.23763950179203e-07,0
alvas group,1.63544332780008e-06,5.45147775933361e-07,0
alvavo drink,1.8325926604664e-06,6.10864220155465e-07,0
alvin food,2.98463231869946e-05,8.46704203886372e-06,0
always sanitary pads,5.53842197830455e-05,1.84614065943485e-05,0
alwazzan,3.20557342365927e-06,1.06852447455309e-06,0
alwyn,4.63947508978834e-07,1.15986877244709e-07,0
